word,value
ft.,0.3252801198082037
dokumentation,7.693752626083898e-05
dich?,7.051459581686615e-08
ukraine,0.0001732130023994937
(offizielles,0.003450106728971158
bieber,0.5962294192591869
re:publica,2.793462834283544e-06
demokratie?,6.494767188461251e-05
nwo,7.713822164893314e-05
[king,0.009753001216123196
brettspielentwickler,4.590907002653854e-06
teleskop-beweis,1.7474737288347032e-05
gregor,0.0012329703086898973
lecker,0.00019876098288391215
"denkt,",2.1596451018834816e-05
your,0.13544610697656237
1,0.00243202874699988
really?,9.565372725053872e-05
2012),7.1341108242835e-05
finanzierbar!,2.6521624326659008e-05
"mey,",0.00028853148755846096
"physik?""",2.546797353916468e-05
arena,0.00018760950637045063
macaskill,0.008654160743084656
klassische,1.2598381777626828e-05
ungesund?,0.001246166482473728
als,2.6488401103629905e-05
is,0.03997893987576468
wozu,2.2088697139633323e-05
mit,0.00041851420810945907
rap,0.010206694837708752
ausgezeichnete,1.0170374396663388e-07
wirklich!,5.000434078359499e-06
berlin!,0.0005490063022813266
radler,0.00018760950637045063
kein,0.00011363233394470903
"schurkenstaat,",3.804059036831996e-05
"schwul!""",3.997702965344467e-05
glücklich,2.307929160586834e-05
heavy,1.0855179606038724e-06
unsere,3.820433339610624e-05
hall,0.005198715697596849
schmitta,0.00023665783196075927
(bralpha),3.776124408489161e-05
seehofer,0.00011867538673482596
ever!!,0.01766156299786398
medikamente,7.645002631475891e-05
flüchtlingskrise,3.492506567814207e-05
rand,9.17659321311742e-05
falsch,0.00012568311370660692
operation,2.9966669147288785e-05
islam,6.844255153978594e-05
"geben""",0.0001855828897656755
more,0.0009627669658358234
239,3.3326960847946366e-05
unfassbar!!!,0.00026036700875426094
flüchtlingsstrom,4.7537685979924234e-05
eidgenossenschaft/bundesverwaltung,2.965681174067044e-06
richie,0.031682390967257106
schramm,0.0002431682276245434
windenergie,8.912638096276015e-06
elektronegativität,4.965108977955088e-05
hacker!,0.00018516590441541232
nachtcafé,2.103436832717922e-05
soweit!,7.713822164893314e-05
"rassistisch""",3.804059036831996e-05
robert,1.745914271427215e-05
hankel),0.00012406500714009778
goodbye,0.03603868980740361
prix,0.0007077614394510035
demokratie!,3.4521640827074426e-05
pr?,1.0006970381356997e-05
ist......-,0.00019876098288391215
putzt,2.4705195459414924e-05
endet,0.00018791461760235054
feat.,0.06554376091812575
rescuing,0.0005820593410455228
normal?,9.853058715487491e-06
mächtiger,4.590907002653854e-06
bundestagswahl,0.00014523159033443363
realität?,4.7474629658664916e-05
anschauen.,0.0002431682276245434
andrew,9.565372725053872e-05
europa-forum,1.4713141627173034e-07
konnte],1.036428953515977e-05
us,0.00026036700875426094
atlantis,9.276059474716788e-05
jena,4.898052309433087e-06
joel,0.01766156299786398
jeder,6.027935703238405e-05
zinsen:,6.3056321259313e-08
knorpelschäden,2.9966669147288785e-05
ten,7.207405322435455e-06
will.i.am,0.16096383873345024
presse,3.956275640302058e-06
zehn,7.207405322435455e-06
cameron,0.0050231214715386165
komplette,0.0001150879566726429
day,0.010854905683954972
spuren,3.3223223029100404e-07
schwarzer,1.8891809454282132e-05
küche?,2.1018773753104337e-08
spotlight:,3.051112318999016e-08
higgs,1.2204449275996066e-06
g,0.1477892218491824
kausalität?,1.6002745100669952e-05
"nicht,",0.00015595319902339617
"vor,",2.2449406418234985e-05
saurer,1.8068009128152397e-05
hihi,5.3589736770898724e-05
40,2.1113697247473195e-06
isaac,0.00023665783196075927
hin!,2.2449406418234985e-05
beuys,5.163702488673936e-05
überwasser,7.3118211662411985e-06
künstler,5.163702488673936e-05
allen,0.010112902288972804
monaten,7.084750607211695e-05
darwin,1.036428953515977e-05
mit!,9.08682270844287e-05
hd:,0.00028675099401408513
ägypten,8.184303684482962e-05
kritischsten,8.068497021352955e-08
(with,2.2254813254778825e-05
survivor,0.014577694615033152
erklärt!,3.516678157630278e-05
"entsprungen""",0.00019752833350703656
musikparodie,0.0019131450596065914
19.12.2011,6.042965256513474e-05
hauch,0.0006216831196949234
zeit,0.00027202971608739475
"münzen,",9.90865676218925e-06
hannelore,8.98505116198026e-05
kind,3.447790821716878e-05
kampagne,7.90577103100634e-07
kann,7.874920895336461e-05
(rhikozr),7.0704442805603875e-06
notwendig?,2.597581423403807e-05
birds,0.0163853871306705
nummer,6.217285473672285e-05
grand,0.0007077614394510035
spiel,0.00012826265966608066
carolin,0.0010051648836081539
strom,8.912638096276015e-06
symposium,3.1867173109545284e-08
naidoo,0.016405443787005678
and,0.01915535843417263
sendung,0.0007960939661900241
klimakrieg,1.2183430502242961e-05
folter,7.79728703744193e-08
bpk,0.00018203342910123998
natives,1.4422946944388239e-05
lesch,4.351564191852375e-05
paranormal,2.546797353916468e-05
wader,0.0008603777386348544
back,0.00720418809400131
isis,7.514143814238822e-05
matthias,5.6303870684888296e-05
02,4.068149758665356e-09
snoop,0.16792359543932694
welt,0.001535661330495873
centauri,0.00010250494346077102
amani,0.001668345503928823
worden,1.8760950637045062e-05
"ahnung""",0.00019515660219773464
letzte,0.008719977642967702
asyl-debatte,0.00012799144968216964
1),0.0003655558010141515
müller:,0.000178878578963395
wetterkrieg,7.632526972215983e-06
nevins,0.009917493461490031
kohl:,0.00012598178370138894
alpha.centauri.-.173.-.was.ist.ein.higg.teilchen,1.1024685845983112e-06
von,0.001525940234561339
computer,0.00013387738435799863
hochverrat,5.0998325374628894e-05
luftwaffe,0.00028234789992528963
licht,4.688542596861822e-06
trauma,2.5080821287131694e-05
"demo,",1.4443287693181566e-05
"""ist",3.565190843502362e-05
fragt,9.853058715487491e-06
liposome,5.5328192767768385e-05
chaos,3.492506567814207e-05
schuld,4.462760285255895e-05
nachricht,0.00022744618485722134
bürgerkrieg,0.00018674875368401302
"afrob,",0.0027518266775535235
dasding,0.001279024928074468
sicher,1.9871555521160705e-05
princess,0.018276216354775932
sachgeschichten,3.437925558552114e-05
bienenstich,0.00014319751545510096
wahrheit!!!,0.0002431682276245434
therapie,1.1723729579513776e-05
"""physik",0.000514290068290796
zufügen,7.79728703744193e-08
idee,1.937252915076442e-05
neue,4.264234577033025e-05
gottes,8.851683652392014e-05
john,0.003999298810091464
black,0.0539319302048863
&,0.052685239828479676
terschüren:,0.0002643443031683161
belohnung,7.815322501372014e-05
volker,0.00020842826276042058
hell,0.022640951859496945
"""gleiche",4.080150800453418e-05
minecraft,9.666601851548661e-05
tweets,0.01392366292450724
мій,5.424199678220474e-09
verstehen,0.00030326191882210833
wie,0.0012475766425518787
where,0.0506330719727468
deluxe,0.0027518266775535235
thrift,0.5812815806482369
duschen,0.001246166482473728
[hd-doku],2.3583742175942842e-05
"""wie",2.546797353916468e-05
supernova?,3.23167036578778e-05
liegen,0.0021372472253621895
spaß,1.4779588073231235e-05
gerçek,0.0027362877015253413
schlagen,7.874920895336461e-05
2009,0.00014319751545510096
hörspiel,0.00012826265966608066
depressionen,2.844314706266861e-06
fantasie!,0.00014905022690790085
der,0.0006795098601872553
hawking:,0.00012296592868029835
luka,0.012473701801848211
mal,0.0003317982943167464
niko,1.3744243959650903e-05
#1447,7.3118211662411985e-06
gysi,0.0004403107649294665
kunst,0.00045006279792594715
wonder-isn't,0.009179413796950094
raumenergie,0.00018494419025356506
11,9.573712432059135e-06
römisches,1.222818014958828e-05
es,0.00019388521294020267
bill,6.0099454409723074e-05
"gekommen""",1.5585759750406753e-05
umerziehung,3.6213991126679216e-05
weniger,1.593595964213186e-05
axel,8.184303684482962e-05
tabu,9.276059474716788e-05
konzernwirtschaft,2.9860219228603707e-05
fleur,0.011224967638851805
eu-agrarpolitik?,1.720962952907401e-05
david,0.004884198903454913
apple,0.001532616433405672
elsner,8.98505116198026e-05
"ist""",8.706518508503638e-06
jean,3.3223223029100404e-07
wahl,1.4300902451628278e-05
haydn,5.3306322337711706e-05
griechenland,1.937252915076442e-05
homosexuelle,4.080150800453418e-05
bvg,0.0027950304279905497
israel,0.00015595319902339617
part1,0.000137488206281294
(,0.005539868702283646
workingcapitalcheck:,4.990263703962836e-07
samy,0.0027518266775535235
waterproof?,0.001532616433405672
scherzinger,0.06483286463027321
aufregung,0.00011970530664872808
raumfahrt-community,7.32266956559764e-08
fernsehen,0.00015595319902339617
wasserretentionslandschaft,3.358257625778251e-05
abbrecher,7.593879549508663e-08
faszination,3.6352308218473835e-05
alt,1.832023441318965e-05
extremnews,9.276059474716788e-05
gesetze,4.590907002653854e-06
deichkind,0.01649017521017916
hello,0.031682390967257106
brandenburg,0.0027725050827768194
1/3,9.399460017396303e-06
haftbefehl,0.009100037414908935
vergewaltigung,0.0005490063022813266
nah!,5.739176173285139e-05
andersen:,0.02437436809684058
atombindungen,4.965108977955088e-05
"""der",0.00013996503145936143
online,4.1986695634225356e-06
deep,0.1561708328310355
c,0.01766156299786398
scheiße,8.706518508503638e-06
i'm,0.0050231214715386165
erde,3.579124256425791e-05
boah,2.3872580808808083e-05
gewalt,3.382090203114432e-05
raum,2.6483315916431575e-05
junge,0.00028675099401408513
wise,0.04522142863875645
(deutsch),3.358257625778251e-05
einführung,4.203551343132934e-05
rain,1.0855179606038724e-06
lebens,0.0003359166179224353
rainald,0.0027725050827768194
inndia,0.043123191579455065
dream.,0.03586646333132059
(from,0.014577694615033152
finnische,0.00034255787240345645
awesome!,0.0007185308488996304
fendt,0.006808706305337456
kopernikanische,1.5109786228642908e-05
giftig?,4.122120545463649e-05
zymny,0.0004650430813872725
philosophisches,3.469996139149593e-05
x,0.005549765832621519
#oeh15,3.2884210549211623e-07
passiert,0.0013731049593933631
gerecht?,5.478984094970501e-05
wirtschaftsfilm.,1.3823572879944878e-05
cooler,5.179364865244797e-05
landwirtschaft,7.95140211079937e-05
video),0.045029635040359214
(bielefeld,2.2254813254778825e-05
energiewende,3.3326960847946366e-05
space,0.02085827507475059
flachwelt,1.7474737288347032e-05
cigarette,0.018276216354775932
lesch:,6.987623531723558e-05
itech,2.712099839110237e-08
hans-peter,3.404837940514969e-05
1996,2.1113697247473195e-06
version),0.014671540049715963
"versunken!""",0.006808706305337456
tisa?,0.00012006330382749062
gesagt,8.184303684482962e-05
tour,0.0004805312055434713
german,0.0011486927667249064
geheimdienst-chef,5.879968056182949e-05
er?!,1.8068009128152397e-05
"hervorbringt""",1.49558745627734e-05
inönü,0.00011454621472978063
anonymous,0.0014337420875961899
viktor,3.864742270732087e-05
gear,0.0005820593410455228
apple?,5.179364865244797e-05
reflex?!,8.039138540594587e-05
das?!,4.13961358942591e-05
(extended),0.0027518266775535235
birgit,4.914460513459705e-05
"diese""",0.017986267117026576
de,3.090098754186226e-05
co),1.9871555521160705e-05
bestätigt,4.0817102578609065e-05
fragen,4.050995727182983e-05
chabos,0.005883969307478917
(folge,0.0011076642898650868
wahrheit,0.00010296300582318075
reschke,2.6571798173682545e-06
the,0.055793580285835226
guitar,0.062395491690540365
tot!,1.937252915076442e-05
level,0.02267266749402798
usp,5.6303870684888296e-05
celtic,0.01607795501933328
nicole,0.06483286463027321
sagt,5.2292675022844255e-05
ultra,1.0170374396663388e-08
segen,7.051459581686615e-08
folge?,4.279354533636065e-05
k.-a.,4.938869412011697e-05
hannes,0.00039163625710031527
ito:,0.00011002785639782297
dir,4.819367512850902e-05
match:,0.0012216307932542574
cool?,0.00014431829071361325
brechen,0.005362437706609376
kompakt,4.990263703962836e-07
terra,6.554738496153575e-05
vs,0.002660065491597068
weihnachtsclip,0.03178548466239128
moleküle,9.977069480630806e-05
scholl-latour,0.0001732130023994937
abgebrannt?,7.869089880682375e-05
reinhard,0.00028853148755846096
(2014),0.0001236358173405586
justin,0.5962294192591869
"schwer""",0.0013651822377383624
bessere,5.734057084838818e-06
allein?,0.00012296592868029835
wort,8.851683652392014e-05
shower,0.1477892218491824
plus,0.001532616433405672
1000,0.0013731049593933631
#heimkommen,0.03178548466239128
sein,0.0008365407541364347
transe,0.00011466554712270149
universums?,6.95314596251887e-05
doktor,0.00013464355256254725
pispers:,0.00014905022690790085
subtitles),2.2254813254778825e-05
star,0.0066124275718312895
wartet,0.00018494419025356506
rolf,6.696852527722952e-05
syrien,0.00018001427077102243
große,2.904319915207175e-05
urgeschmack,4.122120545463649e-05
militärisch,7.874920895336461e-05
schramm:,3.814365016220615e-05
dürr,3.404837940514969e-05
alligatoah,0.005521881886644427
!!!,3.29059073479245e-05
georg,0.00014065593889337478
treffen,0.0005490063022813266
tyrannei,0.0008437871458940573
(interview),2.6259228667225092e-05
"lernbar?""",3.565190843502362e-05
bestrafung,7.815322501372014e-05
hüther,3.067836934673529e-05
ed,0.010112902288972804
werk,5.3306322337711706e-05
6s,0.001532616433405672
willst,0.014768104364487483
"allen,",0.00013293153953910892
legalisieren?,0.0005490063022813266
lieber,9.17659321311742e-05
trump:,0.0001855828897656755
internet?,6.788046884813034e-05
tester,1.5991896701313513e-05
richtig,5.440472277255135e-06
just,0.06820225791198253
goldreserve,6.554738496153575e-05
man,0.0004956531962213902
1-5,0.00039035931009273416
a,0.00875537190191801
alter,7.514143814238822e-05
1/2),0.0003317982943167464
pic,9.718470760971645e-05
einzige,7.874920895336461e-05
illner,2.9875135777718815e-05
herz,0.0017937455422147228
deutsch?,3.679777061704769e-05
werden,7.505498996001658e-05
sternstunde,2.3164044725840534e-05
schweizerische,2.965681174067044e-06
"heilig?""",4.080150800453418e-05
em,0.00010063924477978311
anna,0.0002643443031683161
pfaller,1.980849919990139e-05
2012,0.002945127864448827
2013),1.222818014958828e-05
driving,0.00731864345338648
hermeneutik?,3.469996139149593e-05
gefährlich?,6.844255153978594e-05
kiez,0.00014431829071361325
geld,5.127371651245855e-05
kylo,1.6988593392186523e-05
detektiv,1.5991896701313513e-05
top,0.0003046420386277356
ionenbindung?,5.439387437319491e-05
(pussyterror,0.0019131450596065914
hauptziel,0.00026036700875426094
kraft.,3.404837940514969e-05
hamer,0.00010103995753101165
über:,0.0002466268329443687
wieder,0.000806268973757246
adhs,3.7080846037754825e-05
elite,0.00013293153953910892
stevie,0.009179413796950094
theodor,2.1596451018834816e-05
lanz1,0.0015378826532682643
ismet,0.00011454621472978063
(monteverdi,0.00011475911456715079
stell,2.2449406418234985e-05
what's,0.0009627669658358234
unpolare,4.965108977955088e-05
harris,0.26690180857042234
"überzogen""",0.00011970530664872808
ard,2.1302866211251134e-05
mythos?,1.1082995992523983e-05
wigington,7.632526972215983e-06
commencement,3.600312536418839e-07
ganze,3.494337235205607e-05
du),0.01877925934503394
calvin,0.26690180857042234
his,0.009813498671184308
ich,0.0066673715956568486
vs...,1.6340401530639178e-07
reicher,1.059753012132325e-06
reif,9.960186659132344e-07
das-ist-meine-familie.mp4,2.2101579613869098e-05
verschollen,3.706491245120005e-05
future,0.00515759009366154
engelmann,0.006120233658954684
mini,2.5080821287131694e-05
heilbar,0.0001298911626153064
gescheitert,7.084750607211695e-05
vogt,7.769047297867196e-05
"""obsoleszenz""",2.4482803272607885e-05
tamera,3.358257625778251e-05
beer,0.010366613804721888
jetzt,0.0001973788290034056
treibende,3.404837940514969e-05
jedes,2.6259228667225092e-05
crazy,0.0030668221573170625
crash,1.405342334130947e-05
jar,0.0030668221573170625
hans-werner,6.042965256513474e-05
whodunnit?,0.003990405382702381
ligo,5.200451441493879e-07
wars:,0.0066124275718312895
am,4.599138225665553e-05
kostenlos-bibliothek,1.8842313632218371e-06
verräter,0.0018012750093930527
00100:,1.8510081401927368e-07
universum,7.199472430406056e-05
würtenberger,7.992558225857868e-05
streitgespräch,1.4713141627173034e-07
„das,5.251303313477196e-05
sagen,0.00011867538673482596
inscope21,0.00045006279792594715
sociologie,3.090098754186226e-05
thirty,0.012000044413346966
h.,5.214689965649208e-06
degradiert,0.00014905022690790085
ganja?,0.0007687670742194693
mit:,3.8463677943221154e-05
marina,0.045439857091648626
fadenkreuz!,3.647503073619358e-05
james:,6.756383119191422e-05
scobel,6.158161697179681e-06
bananenrepublik,7.292440952807558e-05
darth,0.0030668221573170625
cdu,1.5585759750406753e-05
nazi,0.0019057952690426025
uns,1.2238350523984943e-05
amtlich!,6.295936369006482e-05
immer,0.004526309304652646
geld?,1.9871555521160705e-05
paech:,1.3744243959650903e-05
realität,5.3244622066371945e-05
deutschen,5.8272855168082324e-05
roy,0.0012465482105260828
(www.liveworship.de),7.393794383878306e-05
jason,0.009917493461490031
dollar,8.364319311303904e-05
sky,8.166132615560924e-06
null-punkt-energie?,5.147294284647318e-05
era,0.013002772814262159
hosen,0.017986267117026576
09,3.1867173109545284e-08
gott,9.0306483405253e-05
ancient,0.0008002620116260967
"me,",0.006214384430877717
flugzeug,3.706491245120005e-05
nicht,0.0013473019511207405
ende?,1.2598381777626828e-05
claus,0.00018494419025356506
scheiß-ernst?,0.0005490063022813266
genug!,1.8510081401927368e-07
grosse,5.3306322337711706e-05
tore,0.000960591861764857
weltgeschichte,9.90865676218925e-06
oft,0.005524268704009084
bau,1.8842313632218371e-06
1984,0.00010103995753101165
ren,1.6988593392186523e-05
schicksal,0.0018012750093930527
selbst,1.1153510588340848e-06
hypothesis,0.00013326987399403794
#1,2.0766548468067083e-05
angry,0.0163853871306705
schadet,0.00013293153953910892
coldwell,0.0001278138071427079
buchungszeilen:,9.90865676218925e-06
mol,9.64368460790818e-05
[doku],4.7474629658664916e-05
sinnvoll?,2.9966669147288785e-05
martin,0.00209640198474775
post,0.0004685403341298052
deutsch,0.0017959296543315836
drauf!,0.0021033439432984326
knast,0.00014431829071361325
michel,3.606685971040749e-05
'promises',0.02785285243046163
ude-mercator-professur,2.1968008696792918e-07
mieser,0.0018012750093930527
poetryslam,7.404744486978713e-05
kuttner,8.706518508503638e-06
gehirn?,9.573712432059135e-06
"chapman,",8.364319311303904e-05
dieser,0.01403162822897742
real!,0.010124469394786608
4,5.014672602514828e-06
zeyer,3.8463677943221154e-05
phil.,3.4521640827074426e-05
heilungsphase,2.8407211739800397e-05
wm,0.0006216831196949234
zum,0.009057127249279493
"""11.september",0.00028234789992528963
erich,0.0003317982943167464
data,1.213664678001831e-07
swr,2.103436832717922e-05
hartz-iv,1.1335221277561235e-05
praios,1.6340401530639178e-07
out,2.383935758577898e-05
last,0.09665169795031116
waterproof,0.001532616433405672
nights,0.028452192593657
überwachungsstaat,0.000442574012245204
adele,0.08000487931169954
time,0.12799642028314975
kosmos,3.8787095849035055e-05
universum?,2.6318216838725738e-05
prism,3.647503073619358e-05
glück,3.2377725904257783e-05
haifisch,0.004119540660491696
love,0.10914766649865343
leute,1.610919501935503e-05
unterwasser,7.3118211662411985e-06
"erschüttert""",1.748965383746214e-05
sterben,0.00011531712910904772
name,0.004910171327564152
innovationskraftwerk?,3.0036505718145875e-07
kit,8.166132615560924e-06
♪,0.00038407876489031465
